date,a_instance_count,a_cpu_usage,a_mem_usage,b_instance_count,b_cpu_usage,b_mem_usage,c_instance_count,c_cpu_usage,c_mem_usage,d_instance_count,d_cpu_usage,d_mem_usage,e_instance_count,e_cpu_usage,e_mem_usage,f_instance_count,f_cpu_usage,f_mem_usage,g_instance_count,g_cpu_usage,g_mem_usage,h_instance_count,h_cpu_usage,h_mem_usage
2019-05-11 14:51:00,606795.6778,4276.697682,3012.177423,717551.5611,5552.722388,4522.991367,537038.5833,4485.597401,2574.479485,657575.45,3830.68512,2893.795196,581546.2722,4833.934945,2909.625768,639075.5222,6867.660209,3684.523254,552854.4056,5324.890165,2570.19834,748140.7778,8915.092222,3923.977525
2019-05-11 14:54:00,609207.8556,4404.494331,3033.860814,721424.9778,5566.025688,4462.795325,539651.9611,4633.242416,2600.796544,647668.2111,3778.982458,2875.174081,578660.4278,4699.310573,2911.212947,640119.7389,6847.781844,3671.253518,560651.1056,5560.248679,2634.010782,745586.5222,8894.539323,3916.912939
2019-05-11 14:57:00,610642.3667,4447.484114,3031.902238,711493.6778,5519.143153,4455.044134,526849.4278,4683.12067,2601.470605,643601.5278,3774.017054,2866.515822,564625.5444,4625.990477,2896.911686,635511.3833,6825.943441,3661.146507,570398.6278,5656.639142,2651.420053,749461.15,8881.950712,3928.266682
2019-05-11 15:00:00,612088.9778,4671.289641,3096.526261,715867.1778,5599.068091,4455.494657,525969.5667,4826.356318,2639.181348,644307.4278,3960.905782,2872.334788,563022.2,4611.02216,2906.04344,633370.7056,7087.910294,3652.232353,574794.5056,5791.17067,2656.388108,741380.4778,8887.71396,3932.049337
2019-05-11 15:03:00,611370.9833,4641.075207,3085.139344,723168.6611,5569.923082,4467.499929,531330.0056,4900.624734,2647.956052,664406.8167,3981.974201,2891.975803,579738.15,4743.595332,2929.365605,632124.5556,7060.60517,3651.991548,564862.7667,5796.203481,2647.164497,760025.5222,8981.775794,3948.048936
2019-05-11 15:06:00,611357.6167,4599.377203,3089.454016,725564.2167,5426.038269,4481.360177,545789.1944,4962.512885,2653.36892,672333.7389,3962.076362,2903.814367,600881.0833,4737.970456,2954.486569,631352.2778,6964.477309,3648.94085,564756.5056,5868.410786,2696.811967,759145.9833,8955.138471,3940.257556
2019-05-11 15:09:00,611344.8944,4611.117408,3099.065012,719749.8389,5426.288064,4481.360908,544256.6556,4952.250264,2647.586843,671389.7056,3966.418099,2906.26198,603656.85,4581.50143,2945.247288,631174.4444,7010.633345,3653.504058,572317.4833,6019.03628,2796.224725,752163.8778,8955.704639,3937.681117
2019-05-11 15:12:00,610466.7167,4595.572009,3102.059781,714593.7722,5437.917015,4484.373532,553122.1444,4962.500178,2667.866778,681879.6333,4010.376435,2896.157209,578915.6278,4507.520063,2899.903329,628692.4778,7036.494584,3659.943693,574254.0944,6109.511984,2844.186763,755156.0778,8993.157954,3948.912526
2019-05-11 15:15:00,611674.6444,4730.855649,3140.559993,710469.7,5518.541454,4473.069059,554498.7611,4730.138902,2711.180535,674983.8444,3903.457722,2883.767035,565378.7556,4363.469723,2882.708662,621393.8611,7038.376383,3645.898989,577033.4389,6065.022688,2824.021483,749207.3167,9015.511544,3943.247998
2019-05-11 15:18:00,610312.9278,4683.585926,3122.430526,712747.6722,5497.138558,4461.018063,554109.8389,4593.236,2698.360663,672177.6389,3893.621048,2886.77084,554857.5833,4304.956532,2864.393519,628807.8667,7054.350588,3655.932303,564270.2667,6007.126552,2772.621723,746763.0111,8964.027638,3937.68011
2019-05-11 15:21:00,610475.5056,4644.303497,3121.480546,706878.2556,5453.333071,4443.483426,534801.4056,4345.750582,2679.297944,667657.2389,3876.192948,2882.259701,549310.0278,4245.867216,2797.658756,632530.8611,6963.512105,3658.129305,563193.9444,6015.441219,2750.84244,746542.8222,8845.665213,3928.354197
2019-05-11 15:24:00,612978.7389,4691.574704,3106.556474,716687.9167,5556.158717,4462.094707,514947.7167,4435.993938,2654.67604,667525.7556,3915.513975,2881.649077,546385.8278,4363.202709,2813.088059,633439.4278,6992.630004,3672.404337,572584.8722,6049.526534,2762.409959,742093.9556,8778.541061,3927.44553
2019-05-11 15:27:00,614722.2667,4703.532045,3089.949632,727137.4389,5609.790305,4475.839277,512190.5667,4515.514081,2646.911713,665108.65,3941.1145,2887.258598,556808.3167,4437.052997,2831.172097,626081.0111,6994.18848,3672.079844,570531.4444,6026.608397,2737.698186,724267.5889,8783.3818,3917.608565
2019-05-11 15:30:00,614146.2,4605.418329,3074.461452,726220.1167,5521.846407,4470.650649,523058.1944,4458.740538,2641.058599,666311.2222,3787.281803,2894.853374,555254.4444,4256.899818,2828.899883,632166.7722,7066.751268,3678.977691,566817.4944,5886.176947,2641.209485,720862.2611,8799.894491,3931.217412
2019-05-11 15:33:00,614781.5278,4499.413352,3064.18297,728705.7,5545.829622,4465.37459,520267.6889,4466.69201,2626.749634,655259.5056,3817.986598,2885.796066,547664.5889,4256.555757,2826.132021,638423.15,7035.376675,3687.413359,556312.2833,5861.404346,2621.03903,722277.2222,8792.485651,3934.945482
2019-05-11 15:36:00,613935.8722,4259.159923,3048.919374,736137.3667,5562.929258,4469.442415,510900.9667,4374.469667,2595.659287,643494.9944,3847.537345,2890.027028,562439.7833,4300.874919,2848.958775,628042.9278,6910.114932,3682.400696,555244.9556,5869.939841,2629.307017,737109.6722,8776.161567,3964.1656
2019-05-11 15:39:00,612165.0167,4270.56833,2998.992005,739953.4,5575.081919,4478.551456,524552.8444,4508.344246,2619.145942,663218.6611,3842.918829,2929.349577,569122.2944,4186.955028,2852.28078,621845.4111,6916.919102,3702.788292,554935.5778,5871.044045,2625.272656,726111.7889,8733.274215,3968.633936
2019-05-11 15:42:00,613326.9722,4319.508301,2998.408101,745100.5778,5582.980927,4484.910231,548963.0722,4603.099132,2630.551609,672298.8611,3849.983051,2948.669075,545021.0722,4101.03443,2833.346636,623430.7333,6931.740823,3714.349914,568436.7111,5982.316552,2701.432429,718356.6,8703.899403,3960.530458
2019-05-11 15:45:00,615868.85,4544.332921,3045.812111,741349.3889,5594.707321,4462.589177,552721.15,4600.305975,2616.891295,673268.6556,3750.138627,2950.103459,522898.4333,4007.375421,2819.82675,622943.45,6896.1024,3714.663522,579649.7222,6375.063116,2916.222571,709130.0556,8712.627983,3955.311248
2019-05-11 15:48:00,619569.9389,4526.163863,3053.51085,731441.1833,5507.003893,4413.200224,531307.6278,4695.945198,2596.722356,680163.5722,3729.656188,2946.906807,516309.6389,4075.440409,2819.995407,625406.8,6931.131781,3715.667469,587160.1444,6457.897227,2952.507965,724645.4167,8756.098726,3972.258058
2019-05-11 15:51:00,619813.0722,4503.8993,3074.466461,720520.0333,5339.492888,4411.967621,537122.5389,4920.825184,2601.244218,665217.4944,3739.168179,2926.614245,536467.6389,4183.828696,2849.257979,626813.1667,6957.646963,3713.182295,601497.7722,6493.512088,2965.743767,738771.4444,8820.972518,3989.951918
2019-05-11 15:54:00,619128.0333,4567.389586,3080.015357,722558.2222,5298.598973,4411.585723,553986.0278,4777.206294,2593.499729,649426.4222,3653.508402,2902.625271,544001.0944,4219.04875,2838.46087,624429.6056,7011.570675,3697.364267,586550.7167,6295.557728,2849.283059,749850.8444,8707.652496,3990.86635
2019-05-11 15:57:00,617850.8167,4604.804677,3090.640876,724631.5,5239.014146,4409.347585,560714.45,4742.934587,2581.62681,650946.2778,3632.639944,2898.786002,545895.7278,4292.380121,2836.477497,621096.9889,7044.763673,3688.535609,567332.6889,6201.589556,2785.586355,732236.3833,8630.544836,3965.287508
2019-05-11 16:00:00,619056.0111,4813.073209,3169.675058,715208.0333,5495.659226,4453.741949,536409.3833,4791.853959,2505.773846,638451.2556,3859.199933,2876.896425,552534.2333,4244.213143,2821.808615,621117.2222,7351.737022,3694.129082,579562.3778,6277.212484,2849.475359,707388.5778,8570.904397,3925.74694
2019-05-11 16:03:00,619462.5889,4796.325547,3171.509592,714787.8167,5514.209369,4464.229583,530011.9,4787.099263,2496.165939,638896.0667,3898.547877,2882.204561,541841.1944,4236.653537,2821.969349,620784.3556,7282.612732,3699.868567,580235.7278,6266.544953,2836.647201,700501.8556,8535.97689,3909.899424
2019-05-11 16:06:00,617496.8,4758.318812,3175.760774,730045.1444,5588.356702,4503.938242,525152.4611,4836.18473,2504.291051,645782.0444,3954.487523,2891.188932,524203.0111,4204.401933,2816.310189,633138.1,7096.790379,3718.05248,573708.2833,6209.312159,2798.461373,694288.6667,8472.137529,3900.708103
2019-05-11 16:09:00,617687.6944,4670.824576,3162.51094,723683.1667,5390.004066,4479.177763,545460.7278,4863.423296,2538.696794,653146.5444,3886.273443,2905.829388,521443.6778,4023.64281,2808.170974,637275.5778,7159.389279,3730.323886,582206.6667,6321.063737,2890.947856,692503.8722,8388.357715,3898.183881
2019-05-11 16:12:00,617471.4167,4638.325664,3159.302097,702585.7611,5279.281085,4456.759839,561596.0,4862.859064,2553.216382,634555.6778,3731.158863,2887.758289,531800.9,3979.543476,2816.656248,640004.1722,7210.345415,3737.89085,579943.1222,6399.190876,2939.980358,691605.1278,8392.496558,3894.942379
2019-05-11 16:15:00,622281.8222,4622.71429,3131.764155,692730.6167,5427.11745,4445.802928,542045.6833,4691.984976,2532.702044,603283.3944,3291.316021,2847.162302,528640.9389,3725.172599,2798.397622,637383.5389,7270.687537,3752.632516,573630.6667,6330.596663,2906.495677,691681.0389,8403.897241,3906.864115
2019-05-11 16:18:00,623815.9833,4678.839453,3137.440021,702229.2222,5464.855675,4456.684413,554533.9222,4855.310436,2556.838862,594816.8167,3226.728984,2827.083063,515098.3333,3702.289741,2787.351215,637535.8167,7246.554227,3752.215322,578673.3611,6303.672995,2890.653866,692032.1722,8448.051162,3907.070003
2019-05-11 16:21:00,624674.2889,4790.359992,3160.565703,700089.5556,5360.75346,4461.045515,583342.7389,5050.948296,2615.448094,594786.9944,3196.996135,2827.114205,490997.25,3618.305288,2711.980087,632850.1056,7166.2518,3746.094127,594072.2167,6342.094115,2907.549007,706596.5944,8499.254071,3921.41835
2019-05-11 16:24:00,623072.2222,4681.130569,3131.562096,696791.8722,5416.289623,4450.541756,584553.7444,4927.838665,2625.529092,600856.5833,3312.64164,2844.225893,485883.4,3680.135537,2710.771416,630853.8111,7161.34598,3744.653605,586106.0944,6305.582526,2858.382915,714634.8667,8396.029829,3923.318269
2019-05-11 16:27:00,621650.7778,4644.444906,3123.317411,700140.7222,5501.843692,4454.97674,557291.8,4795.294471,2606.797822,610609.0667,3424.55492,2866.150798,499403.1389,3735.174686,2727.383025,629878.7556,7154.229341,3743.674786,583531.6611,6305.090542,2848.132743,713899.8944,8357.967262,3918.997188
2019-05-11 16:30:00,618280.4,4813.503466,3124.869059,700471.8722,5348.649426,4468.363094,553960.9833,4738.531686,2640.920788,620649.3833,3501.817232,2901.143465,513695.9556,3847.083362,2740.687558,625845.3111,7222.80169,3742.471144,584899.6222,6422.471984,2873.205513,694742.7778,8212.057086,3894.741202
2019-05-11 16:33:00,613732.4333,4725.269382,3097.517299,696431.4833,5324.976848,4464.01995,560536.8833,4638.125286,2641.531664,627777.2,3477.921963,2911.656171,524136.1667,3932.409647,2753.075673,624324.0667,7161.032501,3743.369904,575259.6333,6277.655384,2799.73681,682091.8778,8183.590817,3882.573918
2019-05-11 16:36:00,610562.5111,4594.63024,3084.485438,688093.2556,5292.335449,4452.197204,563153.2444,4438.459608,2629.037223,608211.1389,3420.780022,2918.109909,521922.15,3943.749595,2754.881407,626496.2167,7049.419293,3753.697578,567327.5944,6166.633687,2744.655045,678818.9333,8102.432148,3877.685162
2019-05-11 16:39:00,607742.5611,4594.581177,3064.61997,684834.3444,5466.134162,4450.685759,548375.6,4465.040483,2586.287553,599233.7056,3365.452386,2923.424778,525063.8333,3915.670725,2752.11885,628421.8389,7080.713566,3763.561688,570722.8722,6253.83878,2796.21089,666455.4778,7988.011586,3863.491444
2019-05-11 16:42:00,606391.3889,4590.547645,3040.736782,683410.8444,5576.287384,4450.247693,521808.6889,4503.62297,2557.635105,597256.7944,3333.064673,2919.974546,516566.9111,3915.947675,2735.679124,631531.5667,7094.087813,3768.848082,570644.5,6311.619244,2822.772897,654702.8889,7928.357498,3850.138341
2019-05-11 16:45:00,603284.7167,4625.163751,3001.108023,689761.4556,5383.213125,4456.498741,518852.5389,4387.902391,2577.734758,598697.9056,3214.824827,2918.00006,519674.8333,3833.813757,2700.088985,631708.1722,7221.312016,3787.936946,561111.0944,6152.809616,2706.951543,651664.0333,7873.541766,3844.120226
2019-05-11 16:48:00,604328.9833,4624.063992,3001.980067,685953.3611,5326.315945,4445.676784,527455.3167,4438.763834,2592.939704,598682.5278,3251.656839,2897.556526,520604.9,3847.193081,2706.277338,630260.85,7234.941336,3789.219388,554543.6222,6088.290135,2686.905673,657207.4889,7875.753485,3848.51075
2019-05-11 16:51:00,605925.2222,4664.941264,3028.779058,682130.2778,5285.802995,4410.552841,532574.9167,4382.359568,2592.172363,600720.0333,3332.028208,2901.458993,510542.2556,3832.265182,2699.580191,631703.9222,7264.860833,3797.096549,556911.4722,6065.159108,2704.283825,657211.6778,7847.633606,3847.531582
2019-05-11 16:54:00,606218.7889,4605.260207,3037.168181,691249.2222,5242.463726,4412.146348,525931.1167,4290.644679,2580.911377,607549.7222,3394.547706,2913.746408,522234.3722,3755.967697,2700.255381,633343.25,7297.280933,3789.782548,578241.2167,6209.385722,2749.209351,654321.1278,7609.583079,3836.365048
2019-05-11 16:57:00,605916.0611,4587.509271,3040.260242,696657.9667,5172.667117,4418.718804,527424.3611,4329.566596,2589.306921,607623.5611,3473.078774,2925.083766,521734.3111,3703.65313,2693.683296,637601.0556,7334.104635,3798.646864,583416.0111,6257.450413,2761.391954,639339.6056,7491.898678,3819.839234
2019-05-11 17:00:00,603871.7222,4629.803559,3046.255413,686331.5944,5042.12795,4401.95507,535741.9444,4552.274808,2599.368789,607104.1222,3666.350188,2928.216344,513135.4667,3619.653481,2686.660368,639913.5333,7643.541255,3799.397004,560726.1722,6066.465049,2661.712983,629337.7833,7290.656189,3793.830521
2019-05-11 17:03:00,607454.7778,4688.919912,3030.494621,673386.8444,4980.739788,4390.775952,515242.9556,4424.720794,2554.451844,607908.2944,3703.365458,2924.185457,509608.5667,3733.433457,2697.782797,647072.7833,7612.977055,3808.245583,559367.7611,6106.361192,2678.703219,619903.0056,7294.128037,3659.215692
2019-05-11 17:06:00,609789.3333,4783.361157,3101.834518,687289.2778,5028.902387,4412.827661,517484.0389,4314.762766,2533.647451,620322.0,3849.19069,2944.884452,513812.7,3873.315246,2715.170295,653320.9278,7528.722339,3812.687917,559894.4833,6154.01912,2696.823871,626226.5389,7308.473419,3630.31203
2019-05-11 17:09:00,605448.9222,4680.104324,3081.755279,702539.1444,5191.869009,4435.615678,502654.4056,4271.095022,2497.353849,642337.5833,3917.276771,2968.69576,525733.8944,3893.477287,2736.470257,651409.5778,7538.548518,3819.439732,553603.6444,5902.538142,2639.679736,622124.4889,7249.408615,3603.319154
2019-05-11 17:12:00,608550.3,4676.994602,3090.543194,707880.9833,5299.802892,4445.283745,507936.2778,4326.420912,2492.381393,652164.8556,3877.738243,2961.075559,523472.8556,3898.648347,2741.633861,653170.9611,7559.997453,3827.018737,548593.3111,5799.505944,2615.986693,623476.4722,7226.969465,3596.062586
2019-05-11 17:15:00,610365.8889,4663.247191,3110.420067,697485.5278,5191.908061,4457.775833,509994.4111,4448.552827,2505.62269,665347.5944,3668.618741,2969.161725,522483.3333,3776.910689,2749.778241,657045.5389,7534.258257,3833.80334,550350.3667,5725.105843,2644.755516,626098.6167,7397.641397,3618.432224
2019-05-11 17:18:00,614565.0222,4658.433313,3113.841497,690031.2833,5189.464123,4464.161014,504762.2722,4449.421483,2499.030135,655058.8778,3680.495267,2954.063325,524073.0556,3774.903517,2749.311633,653994.6833,7500.532491,3834.71881,554439.6667,5805.292049,2668.383509,636844.5556,7361.828588,3635.565602
2019-05-11 17:21:00,614254.5222,4587.632595,3083.945404,688514.6111,5164.058613,4472.670496,493891.6944,4315.842301,2506.385082,630622.9444,3689.370091,2947.723928,520518.7556,3646.633419,2751.461323,651035.4056,7435.640187,3852.034459,553077.3111,5836.971932,2680.240079,624420.2611,7241.877354,3641.32447
2019-05-11 17:24:00,608336.3944,4641.176023,3086.903205,688532.0944,5104.336343,4468.102071,483877.0,4296.112687,2504.803207,623361.5111,3685.610475,2954.634428,515627.6611,3563.473203,2744.72883,658471.6722,7380.764545,3876.810988,545094.5611,5958.546523,2749.490058,607508.4778,7140.440676,3600.984803
2019-05-11 17:27:00,611998.9111,4730.246561,3129.811577,699918.9333,5116.891125,4483.769836,480365.4056,4353.704637,2507.230526,607022.0333,3679.226204,2943.552077,514289.8556,3517.985089,2743.593321,656419.2833,7358.504021,3882.166392,552383.7111,6151.071832,2872.260707,604587.35,7090.960183,3587.592402
2019-05-11 17:30:00,612044.3889,4956.359181,3164.211859,703635.6444,5074.613095,4479.958689,495792.9944,4345.499796,2521.221169,587458.9056,3669.430645,2929.368475,516329.5611,3546.434535,2732.232275,655338.4833,7578.955107,3877.589683,564772.15,6715.924467,3073.863867,599209.8333,7027.141986,3566.350273
2019-05-11 17:33:00,610366.8056,4799.666055,3125.458568,708759.4333,5096.120287,4453.899274,503596.2222,4359.224893,2531.498611,589868.6167,3644.100193,2928.435879,525527.6778,3624.020545,2703.111115,653990.8667,7532.486758,3869.299799,570478.2278,6629.298268,3023.224313,605041.0056,6959.431399,3567.800509
2019-05-11 17:36:00,610807.4833,4561.379602,3089.974138,711368.5167,5099.589571,4435.826133,512385.8889,4404.876807,2540.781884,587824.2611,3605.816012,2923.10584,531980.6333,3729.015638,2713.896668,651198.6556,7406.026882,3858.268352,575785.1056,6573.873645,2971.337442,591519.2889,6841.451447,3547.7807
2019-05-11 17:39:00,611330.4611,4205.859581,3034.575641,709700.2722,5050.072018,4422.513097,510947.4889,4430.18113,2526.080424,594903.1722,3621.8122,2922.487417,537905.3222,3714.215085,2716.100624,651708.6111,7410.688669,3855.877517,578819.2333,6575.111461,2944.201618,583361.2222,6885.631431,3543.16911
2019-05-11 17:42:00,613362.8889,4051.667172,3018.355013,705286.0722,5076.251358,4415.683227,502823.0778,4483.013295,2528.467562,602486.9889,3630.956101,2927.3233,535306.8333,3703.572705,2713.946771,650958.1611,7424.438368,3857.085023,577568.4278,6594.164918,2932.220636,590654.6,6939.702487,3550.308841
2019-05-11 17:45:00,615714.7222,3809.245336,2987.691269,702581.0778,5147.545379,4418.66836,536034.3667,4442.583164,2603.078678,618031.4333,3725.958797,2939.360102,530670.1722,3613.71058,2712.187046,651256.6111,7489.189028,3874.757364,585433.1056,6638.139723,2978.366152,610884.3667,6920.449995,3574.874827
2019-05-11 17:48:00,622419.4611,3798.140881,2989.55949,702669.6833,5134.729871,4419.062645,547476.4944,4368.840759,2616.022306,635687.9056,3687.522912,2951.043282,521742.6944,3587.142819,2705.274131,650633.3333,7488.822971,3877.770003,584883.4667,6642.925303,2961.532008,598564.7556,6885.958993,3562.486447
2019-05-11 17:51:00,626176.3722,3820.52765,3009.479505,705992.2889,5120.903367,4415.505944,527136.2667,4170.912601,2598.154227,623201.7056,3562.365968,2928.298969,515234.9111,3522.194163,2700.397193,655904.5167,7480.948605,3887.039422,577794.9444,6692.05324,2928.542584,579794.6444,6779.168978,3543.942186
2019-05-11 17:54:00,639614.7611,3900.117165,3059.875704,702453.1167,5232.270159,4427.247561,522240.3833,4331.205131,2634.874292,599202.2611,3677.524425,2909.305949,507803.7778,3414.356027,2694.447342,658781.8944,7452.457316,3884.070176,583024.6278,6712.327577,2942.273848,579269.9278,6722.910989,3541.334285
2019-05-11 17:57:00,635507.8944,3939.224565,3062.699954,701001.4111,5275.904622,4433.958203,528632.4722,4435.669512,2656.355512,612489.0611,3793.670195,2921.106214,502788.4222,3364.849481,2696.230607,658566.3889,7449.909998,3883.131288,577547.7444,6689.32948,2929.473079,577376.7667,6704.191671,3537.713102
2019-05-11 18:00:00,625895.9222,3794.339689,2895.049801,698035.8333,5347.944429,4440.278604,544882.3167,4639.160007,2711.020894,627367.3556,3655.874609,2937.218226,504396.3389,3374.598119,2725.147157,658566.6222,7750.699186,3882.602625,564154.4944,6565.867123,2785.210864,589527.7389,6708.128116,3547.560639
2019-05-11 18:03:00,637651.7833,3760.29769,2926.035733,697417.8889,5400.435765,4453.65834,530603.1944,4676.652201,2675.703234,609051.6944,3662.052875,2915.881136,506724.2944,3391.724443,2743.535723,658793.2,7682.437698,3878.368496,564307.8722,6582.034873,2785.00151,596159.6556,6699.231902,3553.419796
2019-05-11 18:06:00,642172.5167,3746.678906,2946.802807,697353.4556,5451.293059,4456.061162,527095.6611,4716.721653,2677.523221,581549.1722,3696.455353,2888.270181,511226.7056,3399.55106,2772.742685,660476.2778,7535.804675,3869.652817,568676.7222,6658.597575,2843.21621,586135.4222,6613.515463,3539.294332
2019-05-11 18:09:00,653035.8056,3812.907934,2975.455233,696029.55,5380.54299,4453.044015,536175.7333,4756.856701,2704.328169,592178.6056,3725.283254,2897.659052,508409.0556,3361.421187,2773.050691,657208.7056,7562.647033,3869.336511,577253.8889,6737.926835,2897.196821,578260.5889,6571.055652,3529.505915
2019-05-11 18:12:00,657519.0278,3856.016454,2998.118815,698573.7056,5359.645991,4456.396095,552570.0722,4833.20827,2727.430561,613599.4,3782.889735,2910.71287,507170.4333,3350.662721,2774.803545,655652.1,7616.990974,3871.54518,576796.3167,6759.31359,2906.271208,571507.7333,6556.208281,3520.793572
2019-05-11 18:15:00,645141.0278,3688.624583,2902.120079,698557.9556,5479.75215,4443.631986,542044.1333,4690.959641,2726.989959,609389.2111,3617.373192,2887.515377,506647.7722,3271.404495,2774.102407,658791.3444,7923.909834,3895.214968,562914.2167,6459.628824,2734.583935,574362.2778,6511.910464,3512.405956
2019-05-11 18:18:00,642245.8111,3630.076254,2851.264279,699430.9444,5471.421695,4436.865899,528554.1167,4625.000507,2709.325761,597903.9667,3594.982255,2874.891061,507589.5222,3327.312017,2750.204188,670747.8778,7876.228116,3908.397013,550056.6722,6395.257241,2680.504751,575450.7833,6477.094836,3501.961033
2019-05-11 18:21:00,648585.0611,3650.357326,2839.79544,695949.4389,5427.426471,4403.12214,534475.2778,4562.234442,2712.707577,598306.8833,3552.88327,2873.158254,511848.8722,3484.838435,2706.103615,665796.5667,7684.627606,3902.793776,548042.15,6327.317595,2663.83033,574970.5222,6388.433045,3487.389211
2019-05-11 18:24:00,648413.2056,3575.845003,2824.186655,680618.8611,5262.420289,4394.523549,540476.2167,4622.261827,2726.372591,600655.9167,3546.67888,2869.700795,518844.8722,3561.923356,2729.164723,647308.7556,7683.697183,3885.725637,538114.7889,6353.739492,2642.356889,561216.5778,6253.557692,3459.505739
2019-05-11 18:27:00,655770.7278,3644.071907,2872.825686,678398.0111,5217.258717,4404.664583,526133.1,4683.870864,2709.564366,582288.3,3528.028796,2843.322352,526483.5889,3595.79664,2740.020111,652194.3778,7745.740772,3897.476357,555151.0778,6476.151891,2703.272161,550154.7056,6189.897477,3442.493554
2019-05-11 18:30:00,660842.5056,3774.71718,2914.859807,682870.25,5356.106488,4420.497995,526864.1722,4437.098613,2701.851055,582811.6667,3562.468566,2854.615451,511693.5056,3313.265489,2724.438596,652801.1,7826.801465,3901.177701,559922.8333,6612.137826,2754.049589,552434.7444,6182.458278,3437.654578
2019-05-11 18:33:00,653272.1889,3661.447116,2865.530524,686571.7167,5263.847326,4425.090801,521501.4167,4286.063216,2683.343615,599625.1444,3530.312032,2865.997992,499449.2333,3308.826461,2717.175854,653042.0889,7836.231782,3900.470866,553322.9778,6529.108241,2709.561686,554191.45,6137.63095,3434.140705
2019-05-11 18:36:00,649843.2111,3568.376426,2842.608466,677857.7222,5038.745463,4430.95919,510883.1556,4007.541987,2656.873058,592544.6444,3279.9335,2854.085924,508425.0,3293.70558,2728.870895,654493.2167,7835.375321,3897.209003,553289.55,6475.542097,2684.350104,548425.2833,6020.324198,3423.702362
2019-05-11 18:39:00,649864.7889,3664.160916,2842.854266,660868.5056,5145.354513,4425.650958,500938.5611,4049.557481,2641.365606,569914.7056,3311.634318,2839.178538,503942.4944,3254.204414,2724.065249,652760.3833,7806.067209,3891.239476,554650.3556,6517.516112,2677.212138,542777.4444,6038.646128,3416.974977
2019-05-11 18:42:00,655987.6111,3781.506951,2883.290304,658814.0444,5224.776466,4437.955759,517842.0556,4146.842677,2647.766018,582390.3833,3391.554335,2862.25567,497110.7444,3245.481916,2719.933292,650953.8778,7808.727091,3888.554152,559985.7056,6593.437941,2702.677112,553148.7111,6060.259463,3426.811084
2019-05-11 18:45:00,652519.3222,3781.719119,2878.267242,656253.9278,5111.712566,4435.087108,537786.3833,3787.853577,2675.234864,586153.3,3256.462357,2874.424571,507002.8056,3331.753994,2734.97821,648886.9,7755.161446,3880.762774,556014.8167,6609.126969,2687.654821,551600.3333,5978.20078,3419.338256
2019-05-11 18:48:00,648802.2611,3771.520601,2865.879508,645901.1889,5191.904543,4432.581641,545573.8,3828.965089,2674.985892,572218.25,3238.167142,2862.090867,516245.1333,3390.332027,2746.81835,647346.5722,7755.401054,3876.429268,550745.3889,6584.557358,2663.685786,545661.2722,5976.803809,3415.083543
2019-05-11 18:51:00,650123.1611,3829.56205,2879.056817,651737.4778,5400.923299,4458.155554,541090.2556,3902.771405,2643.663394,567980.8889,3249.911254,2874.69217,516117.7944,3445.145912,2752.312071,653439.35,7754.91605,3884.752084,551430.7278,6627.436198,2666.593443,542878.2,5969.928827,3413.768031
2019-05-11 18:54:00,659007.8056,3824.315189,2908.608114,655939.6667,5424.326313,4472.595746,536765.6944,3907.420985,2618.177156,570177.7,3276.440856,2880.795546,509846.1056,3369.054027,2749.357426,652150.9778,7769.332641,3879.32557,557536.2444,6694.082435,2710.569703,543014.8278,5916.035618,3411.317947
2019-05-11 18:57:00,662263.3167,3820.93324,2928.378344,660822.8778,5407.975295,4485.70191,532368.8667,3949.87012,2603.934954,580672.6611,3313.391664,2888.075221,496813.8778,3333.387356,2741.219286,652394.9333,7787.764626,3877.415171,577616.4278,6794.265963,2764.010546,541778.7056,5895.104101,3410.246872
2019-05-11 19:00:00,662694.5111,3817.48045,2931.890235,669825.1389,5498.563924,4500.210694,521960.6222,4250.189342,2591.80636,580692.55,3483.119868,2898.172391,500064.4,3434.359752,2755.578117,647927.3889,7985.951478,3867.470268,584978.8111,6831.404513,2792.283938,535886.6222,5846.23141,3403.25498
2019-05-11 19:03:00,671201.9278,3886.269093,2931.291802,670859.3611,5517.3458,4500.631809,525861.5944,4179.063179,2595.207725,586699.9667,3448.55382,2894.867317,511119.6944,3469.925048,2769.490055,646131.6611,7923.481356,3860.095076,581612.8222,6820.23687,2781.355142,532546.5722,5876.639855,3403.333586
2019-05-11 19:06:00,623514.0444,3973.813617,2651.33434,673725.1722,5571.787264,4506.966339,535803.2389,4038.187786,2608.500213,582282.5222,3409.15873,2892.641749,512620.1,3432.005052,2776.254235,648597.0944,7789.418057,3858.258118,558999.7167,6757.872489,2736.527273,536036.4778,5957.656527,3422.556418
2019-05-11 19:09:00,595128.1389,3908.638285,2522.932408,686423.2111,5547.015332,4516.628689,536652.1889,4034.044177,2598.41955,576428.9167,3393.388074,2889.201363,509548.5444,3348.598401,2745.88866,649345.1722,7827.177309,3861.020252,552462.9556,6696.46264,2699.111137,541519.6167,5869.625231,3433.300366
2019-05-11 19:12:00,603865.0333,3970.724831,2537.778982,687848.7056,5510.897386,4518.523784,525392.3889,4042.704207,2586.371419,575229.7278,3411.569573,2892.152357,495204.0944,3320.468176,2672.83372,650126.4333,7863.062407,3866.980015,557295.0833,6687.092866,2693.955293,533880.15,5842.186422,3438.291927
